['Biology > Benthos']|[26]|['Adaptation', 'divergent selection', 'genomic architecture', 'Habitat choice', 'Hybrid zones', 'Parallel evolution', 'Reproductive isolation', 'Speciation']|['NA']|['NA']|['NA']|6371|['Unrestricted after moratorium period']|[None, 'Butlin', 'Butlin', 'Raffini', 'Raffini', 'Raffini']|[None, 'Roger', 'Roger', 'Francesca', 'Francesca', 'Francesca']|['Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator']|['Littorina saxatilis (Olivi, 1792)']|[140264]|['2019-3-23', '2019-6-1']|['2019-4-11', '2019-6-10']|[{'DasDateID': 5113, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 23, 'EndDay': 11, 'StartDate': '2019-3-23', 'EndDate': '2019-4-11', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 3, 'StartMonth': 'March', 'StartMonthNL': 'Maart', 'EndMonth0': 4, 'EndMonth': 'April', 'EndMonthNL': 'April', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}, {'DasDateID': 5126, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 1, 'EndDay': 10, 'StartDate': '2019-6-1', 'EndDate': '2019-6-10', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 6, 'StartMonth': 'June', 'StartMonthNL': 'Juni', 'EndMonth0': 6, 'EndMonth': 'June', 'EndMonthNL': 'Juni', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['Spain, Vigo']|['Body size', 'Developmental stages', 'Genotype', 'Growth', 'Habitat', 'Sex', 'Weight']|['Insights from hybrid zones: testing for habitat choice, divergent selection and genomic architecture in <i>Littorina saxatilis</i> adaptive divergence']|['Raffini, F.; Butlin, R.; Department of Animal and Plant Sciences. University of Sheffield: United Kingdom; (2019): Insights from hybrid zones: testing for habitat choice, divergent selection and genomic architecture in <i>Littorina saxatilis</i> adaptive divergence. http://www.assembleplus.eu/information-system?module=dataset&dasid=6371']|[None, 38299, 38299, 38298, 38298, 38298]|['APS', 'APS', 'APS', 'APS', 'APS', 'APS']|[61, 61, 7, 24, 61, 7]|[None]|['Assemble', 'AssemblePlus']
['Biology > Benthos']|[26]|['Adaptation', 'divergent selection', 'genomic architecture', 'Habitat choice', 'Hybrid zones', 'Parallel evolution', 'Reproductive isolation', 'Speciation']|['NA']|['NA']|['NA']|6372|['Unrestricted after moratorium period']|[None, 'Butlin', 'Butlin', 'Raffini', 'Raffini', 'Raffini']|[None, 'Roger', 'Roger', 'Francesca', 'Francesca', 'Francesca']|['Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator']|['Littorina saxatilis (Olivi, 1792)']|[140264]|['2019-6-13', '2019-9-21']|['2019-6-19', '2019-10-6']|[{'DasDateID': 5114, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 13, 'EndDay': 19, 'StartDate': '2019-6-13', 'EndDate': '2019-6-19', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 6, 'StartMonth': 'June', 'StartMonthNL': 'Juni', 'EndMonth0': 6, 'EndMonth': 'June', 'EndMonthNL': 'Juni', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}, {'DasDateID': 5127, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 21, 'EndDay': 6, 'StartDate': '2019-9-21', 'EndDate': '2019-10-6', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 9, 'StartMonth': 'September', 'StartMonthNL': 'September', 'EndMonth0': 10, 'EndMonth': 'October', 'EndMonthNL': 'Oktober', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['Spain, Vigo']|['Body size', 'Developmental stages', 'Genotype', 'Growth', 'Habitat', 'Sex', 'Weight']|['Illuminating adaptive divergence through hybrid zones in <i>Littorina saxatilis</i>']|['Raffini, F.; Butlin, R.; Department of Animal and Plant Sciences. University of Sheffield: United Kingdom; (2019): Illuminating adaptive divergence through hybrid zones in <i>Littorina saxatilis</i>. http://www.assembleplus.eu/information-system?module=dataset&dasid=6372']|[None, 38299, 38299, 38298, 38298, 38298]|['APS', 'APS', 'APS', 'APS', 'APS', 'APS']|[61, 7, 61, 24, 7, 61]|[None]|['Assemble', 'AssemblePlus']
['Biology > Invertebrates']|[29]|['cyclin-dependent kinase 5 (Cdk5)', 'neurogenesis', 'Roscovitine treatment', 'Whole-Mount In Situ Hybridization (WISH)']|['NA']|['NA']|['NA']|6354|['Unrestricted after moratorium period']|['NA']|['NA']|['NA']|['Ascidiacea', 'Ciona intestinalis (Linnaeus)']|[1839, 103732]|['NA']|['NA']|None|['ANE, France, Brittany, Roscoff']|['NA']|['Role of cyclin-dependent kinase 5 (Cdk5) in ascidian neurogenesis']|['Mercurio, S.; Pennati, R; Università degli Studi di Milano: Italy; (2019): Role of cyclin-dependent kinase 5 (Cdk5) in ascidian neurogenesis. http://www.assembleplus.eu/information-system?module=dataset&dasid=6354']|[]|[]|[]|[14276]|['Assemble', 'AssemblePlus']
['Biology > Fish']|[28]|['de novo transcriptome', 'heater tissue', 'Transcriptomics']|['NA']|['NA']|['NA']|6347|['Unrestricted after moratorium period']|['Carnevali', 'Carnevali', 'Marisaldi', 'Marisaldi', 'Castro', 'Castro', 'Machado', 'Machado']|['Oliana', 'Oliana', 'Luca', 'Luca', 'Luís Filipe C', 'Luís Filipe C', 'André', 'André']|['Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Contact', 'Contact', 'Data creator']|['Xiphias gladius Linnaeus, 1758']|[127094]|['2019-5-27']|['2019-6-9']|[{'DasDateID': 5094, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 27, 'EndDay': 9, 'StartDate': '2019-5-27', 'EndDate': '2019-6-9', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 5, 'StartMonth': 'May', 'StartMonthNL': 'Mei', 'EndMonth0': 6, 'EndMonth': 'June', 'EndMonthNL': 'Juni', 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['MED, Central Mediterranean', 'MED, Italy, Sardinia', 'MED, Italy, Sicily: Aeolian I', 'MED, Tyrrhenian Sea']|['NA']|['Transcriptome sequencing data for the heater tissue of Mediterranean Swordfish, <i>Xiphias gladius</i>']|['Carnevali, O.; Castro, L.F.; Marisaldi, L.; Machado, A.; Università Politecnica delle Marche: Italy; Interdisciplinary Centre of Marine and Environmental Research (CIIMAR). University of Porto: Portugal; (2019): Transcriptome sequencing data for the heater tissue of Mediterranean Swordfish, <i>Xiphias gladius</i>. http://www.assembleplus.eu/information-system?module=dataset&dasid=6347']|[38156, 38156, 38159, 38159, 38157, 38157, 38158, 38158]|['DiSVA', 'DiSVA', 'DiSVA', 'DiSVA', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR']|[7, 61, 61, 24, 61, 24, 24, 61]|[1905, 3330, None, 3386]|['Assemble', 'AssemblePlus']
['Biology > Reptiles']|[71]|['Diatom biofilms', 'epizoic biofilm', 'Loggerhead sea turtle', 'Metagenomics', 'Scanning electron microscopy']|['2019 Napoli ASSEMBLE photos.zip', 'SEM imagesASSEMBLE SZN MICROTURTLE.zip', 'Turtle Biome Project  ASSEMBLE at CRTM - SZN may2019.xlsx']|['http://mda.vliz.be/directlink.php?fid=VLIZ_00000615_5dc040a813459', 'http://mda.vliz.be/directlink.php?fid=VLIZ_00000615_5dc0412939f42', 'http://mda.vliz.be/directlink.php?fid=VLIZ_00000615_5dc04161629c0']|[28, 28, 28]|6345|['Attribution (CC BY)']|[None, None, 'Bosak', 'Bosak', 'Filek']|[None, None, 'Suncica', 'Suncica', 'Klara']|['Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator']|['Bacillariophyta', 'Caretta caretta (Linnaeus, 1758)']|[148898, 137205]|['2019-5-5']|['2019-5-15']|[{'DasDateID': 5093, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 5, 'EndDay': 15, 'StartDate': '2019-5-5', 'EndDate': '2019-5-15', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 5, 'StartMonth': 'May', 'StartMonthNL': 'Mei', 'EndMonth0': 5, 'EndMonth': 'May', 'EndMonthNL': 'Mei', 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['MED, Mediterranean', 'MED, Tyrrhenian Sea']|['NA']|['Characterization of the epizoic microbiota of the Mediterranean sea turtles']|["Bosak, S.; Filek, K.; Faculty of Science. University of Zagreb: Croatia; Stazione Zoologica 'Anton Dohrn' of Naples (SZN): Italy; (2019): Characterization of the epizoic microbiota of the Mediterranean sea turtles. http://www.assembleplus.eu/information-system?module=dataset&dasid=6345"]|[None, None, 38201, 38201, 38202]|['SZN', None, None, None, None]|[61, 61, 61, 24, 61]|[1905, 3386]|['Assemble', 'AssemblePlus']
['Environmental quality/pollution']|[32]|['Anthropogenic microparticles', 'Marine', 'Microplastics', 'Wastewater']|['NA']|['NA']|['NA']|6314|['Unrestricted after moratorium period']|['Collard', 'Collard']|['France', 'France']|['Data creator', 'Contact']|['NA']|['NA']|['NA']|['NA']|None|['ANE, Norway, Svalbard']|['NA']|['Anthropogenic microlitter in wastewater and marine samples from Ny-Ålesund, Barentsburg and Signehamna, Svalbard']|['Granberg, M.; von Friesen, L.W; Bach, L.; Collard, F.; Gabrielsen, G.W.; IVL-Swedish Environmental Research Institute, Sweden; Aarhus University, Denmark; Norwegian Polar Institute, Norway; (2019): Anthropogenic microlitter in wastewater and marine samples from Ny-Ålesund, Barentsburg and Signehamna, Svalbard. http://www.assembleplus.eu/information-system?module=dataset&dasid=6314']|[29500, 29500]|['NPI', 'NPI']|[61, 24]|[5642]|['Assemble', 'AssemblePlus']
['Biology > Benthos', 'Biology > Plankton > Zooplankton']|[26, 72]|['Body plan', 'Canonical Wnt Pathway', 'Cnidaria', 'Embryonic development', 'Metamorphosis', 'Scyphozoa']|['NA']|['NA']|['NA']|6310|['Unrestricted after moratorium period']|[None, 'Leclère', 'Leclère']|[None, 'Lucas', 'Lucas']|['Data creator', 'Data creator', 'Data creator']|['Pelagia noctiluca (Forsskal, 1775)']|[135305]|['2019-4-18']|['2019-5-18']|[{'DasDateID': 5060, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 18, 'EndDay': 18, 'StartDate': '2019-4-18', 'EndDate': '2019-5-18', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 4, 'StartMonth': 'April', 'StartMonthNL': 'April', 'EndMonth0': 5, 'EndMonth': 'May', 'EndMonthNL': 'Mei', 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|["MED, France, Provence-Cote d'Azur, Villefranche-su"]|['NA']|['Study of the life cycle evolution of the Mediterranean holopelagic medusa <i>Pelagia noctiluca</i>: embryonic development and metamorphosis']|['Kraus, Y.; Leclère, L.; Department of Evolutionary Biology, Faculty of Biology. Lomonosov Moscow State University (MSU): Russia; Villefranche-sur-mer Developmental Biology Laboratory (LBDV): France; (2019): Study of the life cycle evolution of the Mediterranean holopelagic medusa <i>Pelagia noctiluca</i>: embryonic development and metamorphosis. http://www.assembleplus.eu/information-system?module=dataset&dasid=6310']|[None, 37972, 37972]|['MSU', 'IMEV', 'IMEV']|[61, 61, 7]|[17913]|['Assemble', 'AssemblePlus']
['Biology > Benthos', 'Biology > Ecology - biodiversity', 'Biology > Fish']|[26, 30, 28]|['Bait trials', 'Baited Remote Underwater Video (BRUV)', 'Best methods', 'Crabs', 'Mackerel', 'Squid']|['Assemble_CCMAR_RobynJones.xlsx']|['https://mda.vliz.be/directlink.php?fid=VLIZ_00000737_5d47f8d3f0709']|[28]|6307|['Attribution (CC BY)']|['Jones', 'Jones']|['Robyn', 'Robyn']|['Data creator', 'Contact']|['Atherina presbyter Cuvier, 1829', 'Diplodus puntazzo', 'Gastropoda', 'Mugilidae', 'Paguridae', 'Rajidae']|[127430, 127052, 101, 125546, 106738, 105711]|['2019-5-15']|['2019-5-17']|[{'DasDateID': 5055, 'StartYear': 2019, 'EndYear': 2019, 'StartDay': 15, 'EndDay': 17, 'StartDate': '2019-5-15', 'EndDate': '2019-5-17', 'Resolution': 'Daily', 'ResolutionNL': 'Dagelijks', 'Notes': None, 'StartMonth0': 5, 'StartMonth': 'May', 'StartMonthNL': 'Mei', 'EndMonth0': 5, 'EndMonth': 'May', 'EndMonthNL': 'Mei', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Portugal, Ria de Formosa']|['Count']|['Bait trials for BRUV deployments undertaken in Ria Formosa Lagoon (Portugal) in May 2019']|['Jones, R.; Department of Biosciences. Swansea University: United Kingdom; (2019): Bait trials for BRUV deployments undertaken in Ria Formosa Lagoon (Portugal) in May 2019. http://www.assembleplus.eu/information-system?module=dataset&dasid=6307']|[37964, 37964]|[None, None]|[61, 24]|[5349]|['Assemble', 'AssemblePlus']
['Biology > Invertebrates', 'Environmental quality/pollution']|[29, 32]|['Biomagnification', 'Development', 'Microplastics', 'Pollution', 'Polystyrene', 'Translocation']|['TAprojMARMEID_survivalData_.xlsx']|['https://mda.vliz.be/directlink.php?fid=VLIZ_00000615_5d42b0c6c0981']|[28]|6306|['Attribution (CC BY)']|['Messinetti', 'Messinetti']|['Silvia', 'Silvia']|['Data creator', 'Contact']|['Ciona intestinalis (Linnaeus)']|[103732]|['2018-7-1']|['2018-7-1']|[{'DasDateID': 5054, 'StartYear': 2018, 'EndYear': 2018, 'StartDay': 1, 'EndDay': 1, 'StartDate': '2018-7-1', 'EndDate': '2018-7-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 7, 'StartMonth': 'July', 'StartMonthNL': 'Juli', 'EndMonth0': 7, 'EndMonth': 'July', 'EndMonthNL': 'Juli', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, France, Brittany, Roscoff']|['Concentration', 'Count', 'Dead or alive', 'Developmental stages']|['The effects on ascidian development of marine pollution from microplastics: basic measurements']|['Messinetti, S.; University of Milan: Italy; (2019): The effects on ascidian development of marine pollution from microplastics: basic measurements. http://www.assembleplus.eu/information-system?module=dataset&dasid=6306']|[37936, 37936]|[None, None]|[61, 24]|[14276]|['Assemble', 'AssemblePlus']
['NA']|['NA']|['Copper', 'Fish feeding', 'Gilthead seabream', 'Manganese', 'Mineralisation', 'Selenium']|['NA']|['NA']|['NA']|6304|['Unrestricted after moratorium period']|['Dominguez', 'Dominguez']|['David', 'David']|['Contact', 'Data creator']|['Sparus aurata Linnaeus, 1758']|[151523]|['2018-5-24']|['2018-5-30']|[{'DasDateID': 5052, 'StartYear': 2018, 'EndYear': 2018, 'StartDay': 24, 'EndDay': 30, 'StartDate': '2018-5-24', 'EndDate': '2018-5-30', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 5, 'StartMonth': 'May', 'StartMonthNL': 'Mei', 'EndMonth0': 5, 'EndMonth': 'May', 'EndMonthNL': 'Mei', 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['NA']|['Concentration', 'Relative absorbance']|['Culture of gilthead seabream cell lines for analysis of mineralisation and differentiation with different minerals: basic measurements']|['Dominguez, D.; University of Las Palmas de Gran Canaria: Spain; (2019): Culture of gilthead seabream cell lines for analysis of mineralisation and differentiation with different minerals: basic measurements. Http://www.assembleplus.eu/information-system?module=dataset&dasid=6304']|[37933, 37933]|['ULPGC', 'ULPGC']|[24, 61]|[]|['Assemble', 'AssemblePlus']
['Biology > Mammals']|[70]|['Megafauna', 'Pelagic', 'Visual Line Transects']|[None, None, None]|['https://www.emodnet-biology.eu/portal/index.php?dasid=6202', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/6202', 'https://obis.org/dataset/3f871238-07df-4757-a790-aeb866ba9eed']|[19, 19, 19]|6202|['Attribution (CC BY)']|['Pierce', 'Pierce', 'Liberal', 'Gandra', 'Gandra', None, 'Correia', 'Correia', 'Gandra', 'Gandra', 'Gil', 'Rosso', 'Rosso', 'Sousa Pinto', 'Sousa Pinto', 'Sousa Pinto', 'Valente']|['Graham', 'Graham', 'Marcos', 'Miguel', 'Miguel', None, 'Ana Mafalda', 'Ana Mafalda', 'Miguel', 'Miguel', 'Ãgaha', 'Massimiliano', 'Massimiliano', 'Isabel', 'Isabel', 'Isabel', 'Raul']|['Data creator', 'Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator', 'Contact', 'Contact', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data owner', 'Data creator']|['Cetacea']|[2688]|['2012-7-6']|[None]|[{'DasDateID': 4953, 'StartYear': 2012, 'EndYear': None, 'StartDay': 6, 'EndDay': None, 'StartDate': '2012-7-6', 'EndDate': None, 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 7, 'StartMonth': 'July', 'StartMonthNL': 'Juli', 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['Eastern North Atlantic', 'EurOBIS calculated BBOX']|['NA']|['CETUS: Cetacean monitoring surveys in the Eastern North Atlantic']|['Correia, A.M., Gandra, M., Liberal, M., Valente, R., Gil, A., Rosso, M., Pierce, G.J. & Sousa-Pinto, I, CIIMAR - UP. (2019). CETUS: Cetacean monitoring surveys in the Eastern North Atlantic. Marine Data Archive']|[26424, 26424, 37189, 37188, 37188, None, 37187, 37187, 37188, 37188, 37191, 37192, 37192, 4228, 4228, 4228, 37190]|['IIM', 'IIM', None, 'CCMAR', 'CCMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR', 'CIIMAR']|[61, 7, 61, 61, 24, 61, 61, 24, 24, 61, 61, 61, 7, 61, 7, 20, 61]|[18039, None]|['Assemble', 'AssemblePlus', 'available through EurOBIS', 'EMODNET', 'OBIS']
['Biology > Fish', 'Fisheries']|[28, 35]|['Acoustic telemetry', 'Tracking']|['NA']|['NA']|['NA']|6176|['Unrestricted after moratorium period']|['Abecasis', 'Abecasis', 'Erzini']|['David', 'David', 'Karim']|['Contact', 'Data creator', 'Data creator']|['Cephalopoda', 'Pisces']|[11707, 11676]|['2010-4-1']|['2013-8-1']|[{'DasDateID': 4929, 'StartYear': 2010, 'EndYear': 2013, 'StartDay': None, 'EndDay': None, 'StartDate': '2010-4-1', 'EndDate': '2013-8-1', 'Resolution': 'Quasi continuous (< 1 min.)', 'ResolutionNL': 'Quasi continu (< 1 min.)', 'Notes': None, 'StartMonth0': 4, 'StartMonth': 'April', 'StartMonthNL': 'April', 'EndMonth0': 8, 'EndMonth': 'August', 'EndMonthNL': 'Augustus', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|[None]|['NA']|['Implementation of the Professor Luiz Saldanha Marine Park (Arrábida Natural Park): Status of the conservation and management project BIOMARES']|['Abecasis, David; Afonso, Pedro; Erzini, Karim; 2013: Dabecasis PhD']|[35661, 35661, 20790]|['CCMAR', 'CCMAR', 'CCMAR']|[24, 61, 61]|[None]|['Assemble', 'AssemblePlus', 'European Tracking Network']
['Biology > Benthos']|[26]|['Benthos', 'Biodiversity', 'Data', 'Marine Genomics', 'Oil spills']|['NA']|['NA']|['NA']|6142|['The data can be made available upon request, please use contact information.']|['Bustamante']|['María']|['Contact']|['NA']|['NA']|['2000-1-1']|['2006-1-1']|[{'DasDateID': 4897, 'StartYear': 2000, 'EndYear': 2006, 'StartDay': None, 'EndDay': None, 'StartDate': '2000-1-1', 'EndDate': '2006-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Spain, Pais Vasco']|['Abundance', 'Presence/absence of biota']|['Marine Benthos in transitional waters and rocky shores in northern Spain, from 2000 to 2006']|['Bustamante, M.; Plentzia Marine Station (UPV/EHU); (2018) Marine Benthos in transitional waters and rocky shores in northern Spain, from 2000 to 2006']|[36771]|['PiE-UPV/EHU']|[24]|[3741]|['Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'EMBRC']
['Meteorology']|[2]|['Atmospheric models', 'Data', 'Marine Genomics']|['NA']|['NA']|['NA']|6139|['The data can be made available upon approval of the data provider, please contact data@vliz.be.']|['Sáenz']|['Jon']|['Contact']|['NA']|['NA']|['2010-1-1']|['2014-1-1']|[{'DasDateID': 4895, 'StartYear': 2010, 'EndYear': 2014, 'StartDay': None, 'EndDay': None, 'StartDate': '2010-1-1', 'EndDate': '2014-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['Iberian Peninsula']|['NA']|['Numerical reanalysis (15 km horizontal resolution) over the Iberian Peninsula 2010-2014, WRF and WRFDA (3DVAR)']|['Plentzia Marine Station (UPV/EHU); (2018) Numerical reanalysis (15 km horizontal resolution) over the Iberian Peninsula 2010-2014, WRF and WRFDA (3DVAR)']|[36735]|['PiE-UPV/EHU']|[24]|[None]|['Assemble', 'AssemblePlus', 'EMBRC']
['Biology > Benthos']|[26]|['Biodiversity', 'Data', 'Invasive species', 'Marine Genomics']|['NA']|['NA']|['NA']|6140|['The data can be made available upon request, please use contact information.']|['Buia', 'Gambi', 'Lorenti', 'Patti', 'Scipione', 'Zupo']|['Maria Cristina', 'Maria Cristina', 'Maurizio', 'Francesco Paolo', 'Maria Beatrice', 'Valerio']|['Data owner', 'Data owner', 'Data owner', 'Contact', 'Data owner', 'Data owner']|['Amphipoda', 'Caulerpa racemosa var. cylindracea', 'Decapoda', 'Isopoda', 'Mollusca', 'Polychaeta']|[1135, 394547, 1130, 1131, 51, 883]|['1970-1-1']|[None]|[{'DasDateID': 4896, 'StartYear': 1970, 'EndYear': None, 'StartDay': None, 'EndDay': None, 'StartDate': '1970-1-1', 'EndDate': None, 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['MED, Italy, Campania, Naples Gulf', 'MED, Italy, Campania, Salerno Gulf']|['Benthos abundance']|["Macroalgae, Decapoda, Amphipoda, Isopoda, Mollusca and Polychaeta assembleges in the Gulf of Naples and Salerno since the 70's"]|["Patti F.P., Lorenti M., Gambi M.C., Guglielmo R., Scipione M.B., Zupo V. & Buia M.C.; Stazione Zoologica Anton Dohrn; (2018) Macroalgae, Decapoda, Amphipoda, Isopoda, Mollusca and Polychaeta assembleges in the Gulf of Naples and Salerno since the 70's"]|[8454, 8321, 8455, 8456, 36768, 4814]|['SZN', 'SZN', 'SZN', 'SZN', 'SZN', 'SZN']|[20, 20, 20, 24, 20, 20]|[3558, 3560]|['Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'EMBRC']
['Biology > Benthos', 'Biology > Fish', 'Biology > Plankton', 'Water composition']|[26, 28, 25, 15]|['Biodiversity', 'Data', 'Food webs', 'Marine Genomics']|[None]|['http://www.biomareweb.org/3.4.html']|[None]|6141|['The data can be made available upon request, please use contact information.']|['Buia', 'Zupo']|['Maria Cristina', 'Valerio']|['Contact', 'Contact']|['NA']|['NA']|['NA']|['NA']|None|['MED, Italy, Campania, Naples Gulf']|['Chlorophyll', 'Count of fish', 'Current direction', 'Heavy metals', 'Nutrients', 'Stomach content', 'Water quality', 'Zooplankton']|['Biodiversity of the Banco di Santa Croce, a marine protected area in the Gulf of Naples']|['Zupo V. & Buia M.C.; Stazione Zoologica Anton Dohrn; (2018) Biodiversity of the Banco di Santa Croce, a marine protected area in the Gulf of Naples']|[8454, 4814]|['SZN', 'SZN']|[24, 24]|[3558]|['Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'EMBRC']
['Biology > Benthos']|[26]|['Biodiversity', 'Coastal', 'Data', 'Lagoons', 'Marine Genomics']|[None]|['https://doi.org/10.3897/BDJ.4.e9541']|[13]|6133|['The data can be made available upon approval of the data provider, please contact data@vliz.be.']|['NA']|['NA']|['NA']|['Mollusca']|[51]|['2004-2-1']|['2004-11-1']|[{'DasDateID': 4886, 'StartYear': 2004, 'EndYear': 2004, 'StartDay': None, 'EndDay': None, 'StartDate': '2004-2-1', 'EndDate': '2004-11-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 2, 'StartMonth': 'February', 'StartMonthNL': 'Februari', 'EndMonth0': 11, 'EndMonth': 'November', 'EndMonthNL': 'November', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['MED, Greece, Aegean I., Lesbos I.']|['Abundance', 'Biomass']|['Spatial and seasonal variability of the molluscan macrofauna at the marine-lagoonal environmental gradient at Kalloni saltworks in 2014']|['Evagelopoulos A, Koutsoubas D, Gerovasileiou V, Katsiaras N (2016) Macrobenthic molluscs from a marine - lagoonal environmental transition in Lesvos Island (Greece). Biodiversity Data Journal 4: e9541.']|[]|[]|[]|[3685]|['Assemble', 'AssemblePlus', 'EMBRC']
['Water composition > Bulk chemistry (e.g. pH, TCO2)']|[17]|['Acidity', 'Data', 'Marine Genomics', 'Water quality']|['NA']|['NA']|['NA']|6135|['The data can be made available upon request, please use contact information.']|['Fernández Cuadrado']|['Luis Angel']|['Contact']|['NA']|['NA']|['2014-1-1']|['2017-1-1']|[{'DasDateID': 4889, 'StartYear': 2014, 'EndYear': 2017, 'StartDay': None, 'EndDay': None, 'StartDate': '2014-1-1', 'EndDate': '2017-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Spain, Pais Vasco']|['Alkalinity (pH)', 'Ammonia (NH3)', 'Dissolved organic carbon (DOC)', 'Dissolved oxygen (O2)', 'Nitrate (NO<sub>3</sub><sup>-</sup>)', 'Organic carbon (OC)', 'Phosphate (PO<sub>4</sub><sup>3-</sup>)', 'Salinity', 'Silicate (SiO<sub>4</sub><sup>4-</sup>)', 'Temperature', 'Total Alkalinity (TA)']|['Acidification in Basque estuaries (2014-2017)']|['Fernández Cuadrado L.A.; Plentzia Marine Station (UPV/EHU); (2018) ESTUACID - Acidification in Basque estuaries (2014-2017)']|[36765]|['PiE-UPV/EHU']|[24]|[3741]|['Assemble', 'AssemblePlus', 'EMBRC']
